label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle
0,7,2,29,155,4,32,6,35,124,2117,8,37,2,16
0,2,2,18,326,2,30,3,35,151,2117,8,22,5,17
0,5,2,22,203,4,32,6,19,310,2401,8,24,7,17
0,3,2,14,300,2,11,8,11,310,1186,8,12,4,17
0,2,2,22,282,5,16,5,35,334,2117,8,12,8,17
0,2,2,20,311,2,32,6,21,310,2401,8,65,9,17
0,8,2,20,319,5,34,3,21,151,2117,8,17,6,17
0,8,2,45,248,2,16,5,21,183,2401,8,12,4,17
0,5,4,22,282,5,16,2,11,334,2401,8,54,3,16
0,6,4,22,282,5,16,2,21,183,1100,8,12,7,17
0,8,2,22,282,5,16,5,35,183,2177,8,12,4,17
0,3,2,29,203,4,33,4,13,246,1975,8,12,4,15
0,8,2,22,203,4,16,6,35,137,2032,8,12,7,17
0,7,2,22,389,4,16,5,35,137,2401,8,54,7,17
0,8,2,22,203,4,11,4,30,310,2401,8,24,9,17
0,8,2,22,282,5,30,3,35,346,2117,8,54,6,17
0,3,2,22,203,5,16,5,29,334,2117,8,26,5,17
0,7,2,29,127,2,16,2,35,145,2117,8,54,9,17
0,3,4,22,282,5,27,2,11,145,1559,8,17,9,17
0,9,2,22,203,5,28,2,35,278,2117,8,54,5,17
0,8,2,34,282,5,16,5,35,321,2401,8,54,4,11
0,9,2,41,326,2,34,6,35,137,2117,8,26,6,17
0,5,2,29,155,2,16,8,21,226,1186,8,12,7,17
0,7,2,16,310,2,16,5,21,151,2032,8,12,9,17
0,2,2,22,282,5,27,2,21,151,2032,8,12,9,17
0,5,4,16,210,2,16,5,19,124,2401,8,54,4,17
0,7,2,29,276,4,32,6,35,137,2117,8,37,7,16
0,7,2,22,203,5,16,5,35,234,2401,8,37,7,17
0,2,2,20,282,5,16,8,21,202,2401,8,24,5,17
0,3,4,16,276,2,16,6,19,141,1336,8,12,4,15
0,7,2,22,203,4,16,6,21,202,2401,8,24,9,17
0,7,2,22,282,5,16,5,21,183,2032,8,12,9,17
0,7,2,22,203,4,16,3,35,346,2117,8,54,9,17
0,7,2,20,282,5,16,8,21,183,2401,8,24,9,17
0,3,2,29,207,4,24,2,11,305,1134,8,12,3,11
0,3,2,20,319,2,16,5,28,202,2541,8,12,4,16
0,3,2,22,291,4,11,8,11,145,2117,8,12,7,17
0,8,2,11,425,2,23,6,35,356,2032,8,12,9,17
0,7,2,22,220,5,16,5,35,321,2401,8,12,7,17
0,3,4,18,256,2,16,8,21,109,2401,8,54,4,17
0,5,2,41,135,2,17,6,28,281,2401,8,54,3,16
0,5,2,18,256,2,16,5,35,137,2401,8,54,3,13
0,7,2,20,135,2,32,6,35,137,2032,8,12,0,17
0,8,2,22,282,5,27,2,35,138,2117,8,22,5,17
0,3,2,16,352,4,30,2,21,145,2353,8,24,9,17
0,3,2,16,310,2,31,8,11,310,2341,8,58,9,17
0,4,2,16,120,4,30,3,35,123,1815,8,22,0,17
0,5,2,22,203,5,11,4,20,349,2401,8,58,9,17
0,7,2,22,393,4,34,3,35,346,2117,8,26,7,17
0,8,2,22,282,5,16,5,35,234,2117,8,37,0,16
0,7,2,22,203,4,16,5,35,202,2117,8,37,0,16
0,3,2,22,203,5,11,8,29,109,2075,8,21,4,15
0,7,2,20,406,5,16,5,35,321,2469,8,37,9,17
0,3,2,20,282,5,16,5,11,145,1033,8,42,5,17
0,3,2,41,326,2,16,5,35,164,2431,8,12,7,17
0,7,2,20,163,2,32,6,35,234,2117,8,38,0,16
0,7,2,16,310,2,16,5,35,334,2401,8,37,9,17
0,3,2,22,203,4,17,4,21,116,2401,8,54,5,17
0,5,2,22,203,5,16,5,35,321,2401,8,12,8,17
0,7,2,29,352,2,16,7,35,137,2401,8,54,9,17
0,7,2,29,226,4,16,7,35,137,2401,8,54,7,17
0,8,2,22,282,5,30,3,35,145,2117,8,22,7,17
0,5,2,22,282,5,34,6,20,137,2401,8,54,0,12
0,8,2,22,203,4,16,5,35,137,2401,8,54,0,17
0,3,2,20,282,5,32,8,29,310,1656,8,12,4,15
0,7,2,41,326,2,16,5,21,183,1186,8,12,7,17
0,7,2,45,169,2,34,7,21,137,2032,8,12,6,17
0,7,2,22,263,4,32,6,21,257,2401,8,24,0,11
0,7,2,22,203,4,16,5,32,187,1560,8,38,4,17
0,3,4,20,328,5,16,5,11,321,2061,8,12,4,15
0,2,2,33,406,2,16,3,21,183,1100,8,17,4,17
0,7,2,21,313,4,34,4,35,224,2117,8,37,3,16
0,8,2,22,393,4,16,5,35,321,2401,8,54,4,17
0,3,2,20,224,2,17,4,20,173,2401,8,54,0,17
0,7,2,22,203,4,16,5,35,334,2032,8,12,4,17
0,2,2,22,282,5,34,8,21,151,2401,8,21,4,17
0,3,2,22,282,5,16,5,21,202,1186,8,12,5,17
