label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle
0.0,3.0,2.0,45.0,371.0,5.0,19.0,6.0,30.0,228.0,1186.0,8.0,38.0,9.0,17.0
0.0,8.0,2.0,16.0,355.0,2.0,15.0,6.0,20.0,257.0,1815.0,8.0,21.0,5.0,17.0
0.0,7.0,2.0,20.0,282.0,5.0,34.0,7.0,20.0,166.0,1263.0,8.0,38.0,0.0,16.0
0.0,5.0,2.0,41.0,277.0,2.0,15.0,6.0,16.0,307.0,1413.0,8.0,17.0,4.0,17.0
0.0,7.0,2.0,20.0,170.0,4.0,16.0,5.0,28.0,262.0,1929.0,8.0,38.0,7.0,17.0
0.0,3.0,2.0,18.0,186.0,2.0,16.0,5.0,20.0,220.0,2231.0,8.0,54.0,4.0,17.0
0.0,7.0,2.0,28.0,336.0,2.0,34.0,7.0,21.0,237.0,1704.0,8.0,12.0,8.0,17.0
0.0,3.0,2.0,20.0,372.0,5.0,17.0,4.0,30.0,112.0,1505.0,8.0,36.0,9.0,17.0
0.0,7.0,2.0,20.0,170.0,4.0,16.0,5.0,21.0,183.0,2401.0,8.0,54.0,9.0,17.0
0.0,8.0,2.0,28.0,263.0,4.0,30.0,3.0,28.0,278.0,1555.0,8.0,50.0,9.0,17.0
0.0,2.0,2.0,26.0,275.0,4.0,11.0,8.0,32.0,226.0,2401.0,8.0,25.0,9.0,17.0
0.0,5.0,2.0,16.0,352.0,2.0,15.0,6.0,16.0,290.0,1505.0,8.0,21.0,3.0,17.0
0.0,3.0,2.0,18.0,324.0,2.0,32.0,6.0,19.0,141.0,2117.0,8.0,49.0,9.0,17.0
0.0,7.0,2.0,46.0,354.0,2.0,16.0,5.0,20.0,124.0,2117.0,8.0,40.0,7.0,17.0
0.0,3.0,2.0,45.0,308.0,2.0,20.0,6.0,19.0,281.0,1744.0,8.0,49.0,7.0,11.0
0.0,8.0,2.0,16.0,355.0,2.0,15.0,6.0,20.0,257.0,1815.0,8.0,21.0,5.0,17.0
0.0,5.0,2.0,41.0,318.0,2.0,20.0,6.0,28.0,190.0,1744.0,8.0,40.0,9.0,17.0
0.0,5.0,2.0,34.0,165.0,2.0,23.0,6.0,18.0,156.0,2401.0,8.0,21.0,9.0,17.0
0.0,2.0,2.0,42.0,171.0,2.0,32.0,6.0,20.0,229.0,2117.0,8.0,63.0,2.0,15.0
0.0,5.0,2.0,16.0,212.0,5.0,34.0,7.0,20.0,166.0,1555.0,8.0,55.0,0.0,16.0
0.0,8.0,2.0,26.0,380.0,4.0,31.0,3.0,20.0,248.0,2117.0,8.0,31.0,9.0,17.0
